order_id,order_date,region,channel,category,customer_segment,quantity,unit_price,discount,revenue,cost,profit,returned,delivery_days
ORD-00753,2025-02-04,Sud,Online,Beauty,Studenti,5,71.14,0.1,320.13,155.63,164.5,0,1
ORD-00754,2025-12-23,Sud,Partner,Casa,Privati,1,149.44,0.15,127.02,73.03,53.99,0,3
ORD-00755,2025-09-04,Isole,Online,Elettronica,Privati,2,328.34,0.1,591.01,412.48,178.53,0,4
ORD-00756,2025-03-05,Sud,Store,Casa,Studenti,1,72.43,0,72.43,41.01,31.42,0,3
ORD-00757,2025-11-25,Nord,Partner,Elettronica,PMI,2,214.39,0,428.78,289.03,139.75,0,6
ORD-00758,2025-08-01,Centro,Online,Moda,Professionisti,1,45.13,0.1,40.62,20.99,19.63,0,4
ORD-00759,2025-05-08,Centro,Store,Moda,Professionisti,2,42.41,0.15,72.1,37.02,35.08,0,2
ORD-00760,2025-11-21,Centro,Partner,Beauty,Privati,2,92.05,0,184.1,90.28,93.82,0,5
ORD-00761,2025-08-28,Centro,Store,Casa,Privati,1,59.95,0.05,56.95,35.53,21.42,0,2
ORD-00762,2025-07-04,Nord,Online,Casa,Studenti,2,126.45,0.05,240.25,132.74,107.51,0,3
ORD-00763,2025-02-12,Nord,Partner,Moda,Privati,2,46.82,0.05,88.96,47.55,41.41,0,3
ORD-00764,2025-06-20,Centro,Online,Elettronica,Privati,1,267.02,0.15,226.97,154.13,72.84,0,3
ORD-00765,2025-08-01,Nord,Partner,Beauty,Studenti,2,60.83,0.05,115.58,61.55,54.03,0,6
ORD-00766,2025-03-25,Centro,Online,Elettronica,PMI,2,245.91,0.05,467.23,328.06,139.17,0,6
ORD-00767,2025-01-30,Sud,Partner,Moda,Privati,1,109.07,0.15,92.71,52.16,40.55,1,4
ORD-00768,2025-11-06,Centro,Store,Sport,Studenti,4,193.34,0,773.36,462.79,310.57,0,1
ORD-00769,2025-12-31,Nord,Online,Beauty,PMI,2,32.65,0.05,62.03,30.13,31.9,0,3
ORD-00770,2025-09-30,Centro,Online,Moda,Privati,3,99.5,0,298.5,155.42,143.08,0,3
ORD-00771,2025-06-26,Centro,Online,Moda,Professionisti,2,20.59,0,41.18,23.49,17.69,1,5
ORD-00772,2025-09-26,Nord,Online,Casa,Privati,1,38.81,0.05,36.87,20.82,16.05,0,5
ORD-00773,2025-08-19,Centro,Online,Sport,Professionisti,3,56.66,0.05,161.48,100.85,60.63,0,5
ORD-00774,2025-02-10,Centro,Online,Casa,Privati,2,86.91,0.15,147.75,89.88,57.87,1,5
ORD-00775,2025-05-17,Nord,Online,Moda,PMI,1,84.15,0,84.15,45.39,38.76,0,5
ORD-00776,2025-09-06,Nord,Online,Sport,Privati,3,189.91,0,569.73,378.78,190.95,0,4
ORD-00777,2025-07-13,Sud,Partner,Moda,Professionisti,1,115.5,0.05,109.72,61.87,47.85,0,6
ORD-00778,2025-09-29,Sud,Store,Casa,Privati,2,112.24,0.05,213.26,125.79,87.47,0,2
ORD-00779,2025-01-02,Sud,Partner,Beauty,Privati,1,15.8,0.15,13.43,6.66,6.77,0,4
ORD-00780,2025-11-10,Isole,Online,Moda,PMI,1,108.25,0.15,92.01,53.05,38.96,0,3
ORD-00781,2025-05-31,Sud,Store,Moda,Professionisti,3,108.09,0,324.27,169.26,155.01,0,1
ORD-00782,2025-10-08,Isole,Online,Beauty,PMI,1,56.88,0,56.88,27.8,29.08,0,5
ORD-00783,2025-12-04,Isole,Online,Moda,Privati,4,64.39,0.05,244.68,138.68,106.0,0,4
ORD-00784,2025-12-10,Nord,Online,Elettronica,Professionisti,1,366.49,0,366.49,266.94,99.55,0,5
ORD-00785,2025-11-04,Isole,Online,Elettronica,Professionisti,2,350.63,0.1,631.13,461.62,169.51,0,4
ORD-00786,2025-05-29,Sud,Online,Elettronica,PMI,2,116.84,0,233.68,153.59,80.09,0,5
ORD-00787,2025-07-14,Centro,Online,Sport,Studenti,3,186.68,0,560.04,364.68,195.36,0,4
ORD-00788,2025-12-06,Nord,Online,Moda,Studenti,1,40.36,0,40.36,23.08,17.28,0,4
ORD-00789,2025-08-22,Sud,Online,Elettronica,Professionisti,3,77.19,0,231.57,155.92,75.65,0,6
ORD-00790,2025-12-28,Centro,Store,Sport,Privati,4,40.95,0,163.8,98.49,65.31,0,4
ORD-00791,2025-04-26,Sud,Online,Moda,Privati,1,61.88,0.15,52.6,30.35,22.25,0,5
ORD-00792,2025-08-05,Sud,Partner,Moda,Privati,2,49.7,0.15,84.49,48.82,35.67,0,5
ORD-00793,2025-10-08,Sud,Online,Casa,Studenti,3,138.97,0.15,354.37,203.38,150.99,0,3
ORD-00794,2025-09-05,Centro,Online,Casa,Professionisti,2,21.28,0.15,36.18,22.27,13.91,0,3
ORD-00795,2025-03-17,Sud,Partner,Casa,Privati,1,69.78,0.05,66.29,37.42,28.87,0,6
ORD-00796,2025-10-31,Sud,Online,Sport,Privati,1,90.45,0,90.45,58.29,32.16,0,4
ORD-00797,2025-12-01,Isole,Store,Moda,Professionisti,1,82.52,0.15,70.14,37.86,32.28,0,1
ORD-00798,2025-03-01,Sud,Online,Elettronica,Studenti,1,268.41,0.1,241.57,166.29,75.28,0,4
ORD-00799,2025-02-18,Nord,Online,Moda,Professionisti,1,82.0,0,82.0,43.94,38.06,0,5
ORD-00800,2025-07-27,Nord,Online,Moda,Studenti,3,72.72,0.1,196.34,112.26,84.08,0,3
ORD-00801,2025-11-30,Isole,Store,Elettronica,PMI,1,327.66,0,327.66,211.82,115.84,0,1
ORD-00802,2025-10-22,Nord,Online,Elettronica,Professionisti,1,412.87,0.1,371.58,249.85,121.73,0,4
ORD-00803,2025-03-29,Centro,Partner,Sport,Privati,4,110.71,0,442.84,284.36,158.48,0,3
ORD-00804,2025-09-25,Nord,Partner,Beauty,Studenti,2,67.0,0,134.0,65.72,68.28,0,4
ORD-00805,2025-06-03,Centro,Online,Beauty,Studenti,2,38.53,0.15,65.5,33.76,31.74,0,4
ORD-00806,2025-03-25,Centro,Online,Casa,Privati,2,95.03,0,190.06,113.75,76.31,0,5
ORD-00807,2025-11-21,Nord,Online,Moda,Professionisti,3,101.19,0.05,288.39,164.58,123.81,0,4
ORD-00808,2025-11-06,Nord,Online,Casa,Professionisti,1,78.01,0,78.01,45.12,32.89,0,3
ORD-00809,2025-05-20,Centro,Store,Elettronica,Privati,5,158.28,0,791.4,566.0,225.4,0,1
ORD-00810,2025-10-29,Nord,Online,Moda,Professionisti,3,79.77,0.1,215.38,111.99,103.39,1,3
ORD-00811,2025-06-12,Nord,Online,Beauty,Professionisti,4,61.74,0.1,222.26,118.32,103.94,0,3
ORD-00812,2025-12-18,Centro,Online,Sport,Privati,2,39.79,0.15,67.64,43.32,24.32,0,3
ORD-00813,2025-05-08,Nord,Online,Moda,Privati,1,77.54,0,77.54,41.28,36.26,0,6
ORD-00814,2025-04-28,Isole,Partner,Casa,Privati,1,32.62,0,32.62,18.16,14.46,0,4
ORD-00815,2025-02-17,Sud,Online,Elettronica,Studenti,1,375.4,0.05,356.63,251.73,104.9,0,5
ORD-00816,2025-12-17,Sud,Partner,Beauty,Privati,2,103.37,0.15,175.73,83.56,92.17,0,6
ORD-00817,2025-10-01,Sud,Online,Moda,PMI,3,116.6,0.1,314.82,176.62,138.2,1,3
ORD-00818,2025-09-26,Nord,Online,Beauty,Privati,1,16.23,0.05,15.42,7.7,7.72,0,4
ORD-00819,2025-02-27,Sud,Store,Casa,Professionisti,3,60.61,0.05,172.74,99.0,73.74,0,1
ORD-00820,2025-04-22,Isole,Partner,Beauty,Studenti,3,89.64,0.1,242.03,128.31,113.72,0,3
ORD-00821,2025-01-04,Nord,Online,Moda,Privati,3,38.85,0,116.55,59.86,56.69,0,4
ORD-00822,2025-03-20,Centro,Partner,Casa,Professionisti,1,85.9,0,85.9,49.27,36.63,0,6
ORD-00823,2025-04-04,Isole,Online,Sport,Professionisti,1,48.08,0.15,40.87,25.5,15.37,0,4
ORD-00824,2025-04-08,Nord,Online,Casa,Privati,1,113.27,0.05,107.61,67.08,40.53,0,3
ORD-00825,2025-03-02,Sud,Store,Sport,Professionisti,1,151.12,0.05,143.56,90.36,53.2,0,2
ORD-00826,2025-02-26,Centro,Store,Beauty,Privati,1,68.81,0,68.81,35.72,33.09,0,1
ORD-00827,2025-11-02,Centro,Online,Moda,Studenti,2,53.98,0,107.96,60.91,47.05,0,4
ORD-00828,2025-05-15,Sud,Online,Beauty,Privati,2,87.15,0.15,148.16,77.41,70.75,0,4
ORD-00829,2025-04-07,Nord,Store,Beauty,Privati,1,15.18,0,15.18,8.13,7.05,0,1
ORD-00830,2025-01-27,Sud,Store,Casa,PMI,1,79.65,0,79.65,46.95,32.7,0,1
ORD-00831,2025-06-05,Isole,Online,Elettronica,Professionisti,1,421.04,0,421.04,273.51,147.53,1,4
ORD-00832,2025-08-30,Nord,Store,Casa,Privati,1,66.8,0,66.8,37.29,29.51,1,1
ORD-00833,2025-10-10,Nord,Online,Moda,Professionisti,2,83.96,0.1,151.13,81.47,69.66,0,4
ORD-00834,2025-02-24,Centro,Store,Elettronica,Studenti,4,297.3,0,1189.2,788.5,400.7,0,2
ORD-00835,2025-02-20,Nord,Store,Elettronica,Professionisti,5,136.71,0.15,581.02,383.23,197.79,0,1
ORD-00836,2025-10-14,Nord,Partner,Beauty,Professionisti,4,17.62,0.05,66.96,34.09,32.87,0,5
ORD-00837,2025-01-12,Isole,Online,Elettronica,Privati,4,86.58,0.15,294.37,195.11,99.26,0,2
ORD-00838,2025-09-20,Sud,Online,Beauty,Privati,2,45.27,0,90.54,44.22,46.32,1,4
ORD-00839,2025-10-20,Sud,Store,Elettronica,Professionisti,1,316.25,0.1,284.62,190.38,94.24,0,1
ORD-00840,2025-03-02,Centro,Online,Elettronica,Privati,1,378.68,0,378.68,253.68,125.0,0,5
ORD-00841,2025-11-25,Centro,Partner,Beauty,Privati,2,76.12,0,152.24,75.53,76.71,0,5
ORD-00842,2025-03-10,Centro,Store,Casa,Privati,3,135.35,0,406.05,246.1,159.95,0,1
ORD-00843,2025-05-12,Isole,Store,Beauty,Professionisti,3,22.92,0.15,58.45,30.38,28.07,0,1
ORD-00844,2025-11-06,Centro,Store,Sport,Privati,2,186.77,0.05,354.86,213.46,141.4,0,3
ORD-00845,2025-08-11,Centro,Partner,Casa,Privati,1,140.73,0,140.73,83.59,57.14,0,5
ORD-00846,2025-06-08,Nord,Online,Elettronica,Studenti,1,99.64,0,99.64,68.38,31.26,0,5
ORD-00847,2025-07-26,Sud,Store,Elettronica,Professionisti,2,199.15,0,398.3,261.18,137.12,1,2
ORD-00848,2025-03-09,Centro,Online,Casa,Studenti,1,155.29,0,155.29,91.92,63.37,0,2
ORD-00849,2025-12-29,Sud,Online,Elettronica,PMI,3,205.46,0.05,585.56,386.27,199.29,1,3
ORD-00850,2025-03-05,Nord,Online,Elettronica,Privati,3,212.43,0,637.29,463.08,174.21,1,2
ORD-00851,2025-08-07,Centro,Online,Casa,PMI,2,116.15,0.15,197.46,121.05,76.41,0,4
ORD-00852,2025-02-22,Centro,Online,Beauty,Privati,1,88.75,0,88.75,47.32,41.43,0,4
ORD-00853,2025-04-02,Centro,Online,Sport,Privati,3,138.38,0.1,373.63,244.69,128.94,0,6
ORD-00854,2025-12-05,Isole,Online,Casa,Professionisti,3,165.96,0,497.88,303.53,194.35,0,5
ORD-00855,2025-03-17,Sud,Store,Casa,Studenti,1,100.9,0.15,85.77,49.06,36.71,0,2
ORD-00856,2025-07-17,Nord,Online,Casa,PMI,2,109.12,0,218.24,133.45,84.79,0,4
ORD-00857,2025-05-06,Nord,Store,Casa,Studenti,2,57.44,0,114.88,68.33,46.55,0,1
ORD-00858,2025-04-23,Centro,Online,Moda,PMI,1,80.54,0,80.54,46.52,34.02,1,3
ORD-00859,2025-06-28,Sud,Partner,Casa,Privati,1,150.63,0.1,135.57,84.63,50.94,0,5
ORD-00860,2025-01-29,Sud,Online,Moda,Privati,2,95.97,0.05,182.34,98.3,84.04,0,6
ORD-00861,2025-12-06,Nord,Online,Sport,Privati,1,57.01,0,57.01,33.93,23.08,0,4
ORD-00862,2025-04-04,Nord,Online,Sport,PMI,1,144.22,0.05,137.01,89.33,47.68,0,3
ORD-00863,2025-05-27,Sud,Online,Elettronica,Studenti,1,134.12,0.05,127.41,91.69,35.72,0,5
ORD-00864,2025-05-13,Sud,Online,Beauty,Privati,1,102.05,0.1,91.84,45.88,45.96,0,3
ORD-00865,2025-04-19,Nord,Online,Casa,Professionisti,5,104.71,0,523.55,320.71,202.84,0,3
ORD-00866,2025-07-14,Sud,Store,Elettronica,Privati,1,92.62,0.1,83.36,59.59,23.77,0,3
ORD-00867,2025-05-03,Centro,Store,Casa,Studenti,2,69.6,0.1,125.28,70.93,54.35,0,1
ORD-00868,2025-10-19,Sud,Store,Sport,Privati,1,180.68,0,180.68,120.7,59.98,0,2
ORD-00869,2025-07-23,Nord,Online,Sport,Privati,1,136.32,0,136.32,84.77,51.55,0,5
ORD-00870,2025-03-18,Nord,Store,Elettronica,Professionisti,1,122.23,0.15,103.9,71.37,32.53,0,2
ORD-00871,2025-02-17,Centro,Online,Beauty,Professionisti,1,71.64,0.1,64.48,32.79,31.69,0,2
ORD-00872,2025-06-24,Centro,Online,Sport,Studenti,4,34.76,0.15,118.18,76.98,41.2,0,2
ORD-00873,2025-04-17,Isole,Store,Beauty,Studenti,5,20.08,0,100.4,48.62,51.78,0,1
ORD-00874,2025-02-14,Centro,Online,Sport,Privati,1,120.12,0,120.12,71.61,48.51,0,3
ORD-00875,2025-08-24,Centro,Online,Casa,Professionisti,2,39.66,0,79.32,49.52,29.8,0,3
ORD-00876,2025-07-29,Centro,Partner,Beauty,Privati,3,91.02,0,273.06,131.19,141.87,0,5
ORD-00877,2025-08-19,Sud,Partner,Casa,Studenti,2,123.75,0,247.5,149.43,98.07,0,5
ORD-00878,2025-07-12,Centro,Online,Elettronica,Privati,1,98.19,0.05,93.28,64.12,29.16,0,4
ORD-00879,2025-08-27,Centro,Online,Elettronica,PMI,1,218.76,0.05,207.82,140.29,67.53,0,5
ORD-00880,2025-12-26,Nord,Online,Moda,Studenti,4,40.47,0,161.88,86.68,75.2,1,4
ORD-00881,2025-11-04,Sud,Online,Moda,Professionisti,5,49.45,0,247.25,141.91,105.34,0,3
ORD-00882,2025-11-22,Centro,Online,Elettronica,Privati,3,265.8,0.05,757.53,524.51,233.02,0,3
ORD-00883,2025-05-13,Isole,Online,Elettronica,Privati,4,187.44,0,749.76,507.49,242.27,0,2
ORD-00884,2025-03-24,Isole,Online,Beauty,Studenti,3,58.56,0.1,158.11,77.14,80.97,0,4
ORD-00885,2025-10-24,Isole,Online,Moda,PMI,2,100.51,0,201.02,103.32,97.7,0,5
ORD-00886,2025-06-12,Nord,Partner,Elettronica,Studenti,1,247.44,0,247.44,173.72,73.72,0,4
ORD-00887,2025-10-24,Isole,Online,Elettronica,Privati,2,123.97,0.05,235.54,156.66,78.88,0,4
ORD-00888,2025-01-08,Centro,Online,Casa,Privati,3,37.46,0.05,106.76,64.05,42.71,0,5
ORD-00889,2025-07-30,Nord,Store,Casa,PMI,1,149.69,0.05,142.21,82.95,59.26,0,1
ORD-00890,2025-07-15,Sud,Store,Casa,Studenti,2,151.31,0,302.62,189.46,113.16,0,1
ORD-00891,2025-02-23,Isole,Online,Elettronica,Privati,2,286.46,0.1,515.63,337.64,177.99,0,4
ORD-00892,2025-05-29,Sud,Online,Beauty,Studenti,1,91.38,0,91.38,45.49,45.89,0,4
ORD-00893,2025-08-26,Sud,Store,Casa,Professionisti,1,72.45,0,72.45,42.69,29.76,0,1
ORD-00894,2025-08-01,Isole,Online,Moda,Privati,1,106.54,0.1,95.89,54.71,41.18,0,3
ORD-00895,2025-06-21,Nord,Store,Elettronica,Studenti,1,312.15,0.05,296.54,213.28,83.26,0,1
ORD-00896,2025-11-22,Nord,Store,Casa,Privati,1,61.76,0.15,52.5,32.1,20.4,0,1
ORD-00897,2025-11-20,Sud,Online,Sport,PMI,3,60.47,0,181.41,109.83,71.58,0,2
ORD-00898,2025-10-31,Nord,Store,Elettronica,PMI,2,73.98,0.15,125.77,82.7,43.07,0,2
ORD-00899,2025-11-20,Sud,Online,Moda,Privati,1,132.31,0.15,112.46,63.85,48.61,0,4
ORD-00900,2025-05-21,Centro,Online,Elettronica,PMI,3,114.82,0.1,310.01,203.63,106.38,0,2
ORD-00901,2025-05-15,Nord,Online,Beauty,Privati,3,48.88,0.05,139.31,73.38,65.93,0,2
ORD-00902,2025-04-18,Centro,Online,Moda,PMI,3,38.14,0,114.42,65.96,48.46,0,4
ORD-00903,2025-11-20,Isole,Online,Moda,PMI,1,102.39,0.1,92.15,47.31,44.84,0,4
ORD-00904,2025-11-07,Nord,Online,Elettronica,Privati,3,124.78,0,374.34,242.8,131.54,0,4
ORD-00905,2025-02-12,Centro,Partner,Moda,Studenti,4,57.04,0.1,205.34,114.74,90.6,0,5
ORD-00906,2025-07-24,Centro,Online,Beauty,Professionisti,2,91.84,0,183.68,94.22,89.46,0,3
ORD-00907,2025-06-09,Sud,Online,Elettronica,Privati,1,304.37,0,304.37,218.58,85.79,0,3
ORD-00908,2025-10-18,Sud,Partner,Casa,Privati,3,154.13,0,462.39,275.24,187.15,0,4
ORD-00909,2025-11-27,Nord,Store,Beauty,Privati,3,56.21,0,168.63,84.02,84.61,0,1
ORD-00910,2025-06-10,Centro,Online,Elettronica,Privati,1,382.04,0,382.04,265.77,116.27,0,3
ORD-00911,2025-11-05,Nord,Online,Elettronica,Professionisti,4,414.93,0.15,1410.76,920.68,490.08,0,2
ORD-00912,2025-06-12,Centro,Online,Moda,Studenti,1,53.61,0,53.61,27.97,25.64,0,5
ORD-00913,2025-06-17,Centro,Online,Sport,Privati,3,132.0,0,396.0,262.34,133.66,0,4
ORD-00914,2025-10-01,Sud,Online,Beauty,Privati,1,78.61,0.15,66.82,33.05,33.77,0,3
ORD-00915,2025-06-27,Centro,Store,Casa,Studenti,1,129.25,0.05,122.79,72.22,50.57,0,3
ORD-00916,2025-11-13,Sud,Online,Elettronica,Privati,5,437.54,0.15,1859.55,1272.89,586.66,0,3
ORD-00917,2025-04-08,Sud,Store,Moda,Studenti,1,95.08,0,95.08,50.51,44.57,0,3
ORD-00918,2025-02-08,Sud,Store,Casa,Privati,2,149.48,0.1,269.06,157.6,111.46,0,3
ORD-00919,2025-03-17,Isole,Partner,Moda,Privati,1,31.71,0.1,28.54,15.12,13.42,0,4
ORD-00920,2025-09-05,Centro,Online,Casa,Privati,2,142.2,0.15,241.74,144.99,96.75,0,4
ORD-00921,2025-12-22,Centro,Partner,Elettronica,Privati,1,419.57,0,419.57,289.13,130.44,0,5
ORD-00922,2025-09-21,Centro,Store,Beauty,Privati,1,53.87,0,53.87,26.35,27.52,0,1
ORD-00923,2025-08-20,Sud,Online,Beauty,Privati,1,25.63,0,25.63,13.76,11.87,0,5
ORD-00924,2025-02-24,Isole,Online,Moda,Privati,1,92.13,0.05,87.52,47.06,40.46,0,5
ORD-00925,2025-10-09,Centro,Online,Elettronica,Studenti,2,83.87,0,167.74,113.84,53.9,1,2
ORD-00926,2025-04-10,Nord,Online,Casa,Studenti,1,80.7,0.15,68.59,38.05,30.54,0,5
ORD-00927,2025-02-26,Centro,Online,Elettronica,Privati,1,100.87,0,100.87,73.03,27.84,0,3
ORD-00928,2025-04-23,Centro,Partner,Moda,Privati,3,56.93,0,170.79,96.08,74.71,0,5
ORD-00929,2025-01-02,Sud,Online,Elettronica,Studenti,1,386.87,0,386.87,255.74,131.13,0,4
ORD-00930,2025-08-22,Nord,Online,Elettronica,Privati,1,158.66,0,158.66,104.89,53.77,0,5
ORD-00931,2025-01-05,Nord,Partner,Sport,Studenti,1,43.05,0,43.05,27.32,15.73,0,5
ORD-00932,2025-03-27,Centro,Store,Moda,Professionisti,1,72.95,0,72.95,42.49,30.46,0,1
ORD-00933,2025-09-07,Sud,Online,Casa,Privati,1,92.5,0.15,78.62,48.4,30.22,0,3
ORD-00934,2025-12-18,Centro,Store,Sport,Privati,1,223.05,0,223.05,140.33,82.72,0,1
ORD-00935,2025-12-23,Sud,Online,Beauty,Privati,4,76.72,0,306.88,163.26,143.62,0,5
ORD-00936,2025-09-27,Nord,Partner,Elettronica,Privati,2,400.57,0,801.14,539.44,261.7,1,4
ORD-00937,2025-09-24,Centro,Partner,Moda,Professionisti,2,106.76,0,213.52,113.86,99.66,0,3
ORD-00938,2025-08-27,Centro,Store,Moda,Studenti,1,72.52,0,72.52,41.27,31.25,1,1
ORD-00939,2025-01-21,Centro,Store,Elettronica,Studenti,1,190.05,0,190.05,123.61,66.44,0,3
ORD-00940,2025-09-15,Centro,Store,Moda,Privati,1,129.54,0,129.54,70.38,59.16,0,1
ORD-00941,2025-05-29,Nord,Online,Elettronica,Professionisti,2,236.51,0,473.02,342.91,130.11,0,3
ORD-00942,2025-08-12,Nord,Online,Moda,Professionisti,1,33.2,0.1,29.88,15.75,14.13,0,3
ORD-00943,2025-06-02,Nord,Store,Sport,Privati,3,106.8,0,320.4,202.31,118.09,0,1
ORD-00944,2025-07-03,Nord,Online,Sport,Privati,1,117.22,0.05,111.36,66.38,44.98,0,4
ORD-00945,2025-06-04,Nord,Store,Moda,Studenti,3,127.95,0,383.85,217.27,166.58,0,1
ORD-00946,2025-09-23,Centro,Online,Sport,Professionisti,2,80.02,0,160.04,104.87,55.17,0,4
ORD-00947,2025-12-20,Sud,Online,Casa,Professionisti,2,32.36,0,64.72,38.18,26.54,0,4
ORD-00948,2025-12-12,Nord,Online,Moda,Professionisti,4,127.71,0.1,459.76,258.05,201.71,0,4
ORD-00949,2025-01-01,Nord,Partner,Elettronica,Privati,1,73.75,0.1,66.38,45.49,20.89,1,5
ORD-00950,2025-04-05,Nord,Partner,Moda,Professionisti,2,114.24,0.1,205.63,107.27,98.36,0,5
